Transaction_ID,Country,Product,Import_Export,Quantity,Value,Date,Category,Port,Customs_Code,Weight,Shipping_Method,Supplier,Customer,Invoice_Number,Payment_Terms
13863010-1aae-46da-9225-b96d82d9814e,Liechtenstein,discussion,Export,6899,6082.78,04-07-2021,Electronics,Thompsonside,190989,2703.73,Land,"Carter, Fox and Smith",Nichole Hendrix,34575991,Prepaid
4c967410-9590-4037-b24e-4d22a14778b9,American Samoa,happy,Export,8111,9882.89,23-02-2024,Machinery,Jeffreybury,777899,2896.1,Sea,"Thomas, Patel and Best",Michelle Anderson,53305967,Cash on Delivery
fe845d97-5c9f-4f90-a7d6-f3ed19620a75,Italy,design,Export,2438,9363.05,26-09-2020,Electronics,Amyhaven,343888,472.63,Sea,Norton-Chapman,Spencer Hoffman,94083674,Net 60
c8279983-89ab-476f-8b37-6b5a165ba30a,Heard Island and McDonald Islands,often,Import,1055,3830.15,10-07-2022,Furniture,West Kaylabury,943527,2626.76,Land,Irwin-Smith,Daniel Bowers,41822878,Cash on Delivery
377e0b9b-98b8-4366-b29a-892d51493944,Antigua and Barbuda,song,Export,5108,6272.19,28-05-2024,Clothing,North William,605642,2252.29,Sea,Lewis-Burke,Peter Hardy,80429213,Cash on Delivery
db3fe57f-3061-43f9-baa1-46ac571b5013,Guadeloupe,particularly,Export,2186,2796.66,08-08-2021,Furniture,Hardybury,989695,1314.68,Land,"Jackson, Moore and Santiago",Teresa Morales,10290795,Cash on Delivery
74f78ab7-9337-454c-9493-5f113ba9e1ec,Iraq,ago,Export,4736,5980.04,22-01-2020,Furniture,Lucasshire,694309,1153.97,Land,Gutierrez-Lawson,Anthony Warren,42585126,Net 60
ef05b062-e2a5-43a3-845f-5361ed953c7d,Angola,figure,Export,5337,2130.9,25-07-2022,Electronics,East Stephanieborough,954271,4872.66,Air,Wiley LLC,Anne Armstrong,83788676,Cash on Delivery
cef913af-6265-4fc3-8411-604a07b1ab63,Somalia,although,Export,760,8797.13,07-07-2020,Toys,Lamberthaven,807458,2104.34,Land,"Welch, Burke and Mccarty",Christine Nielsen,84351183,Net 60
c6195463-3126-4502-8d7d-0bc16863c55a,Heard Island and McDonald Islands,sense,Export,8536,3453.17,02-01-2023,Clothing,Osbornville,484973,2482.21,Sea,"Rosario, Patrick and Roman",Sierra Williams,89636070,Cash on Delivery
c7f7e6f9-690b-4fe7-a3f9-33a5d3e50012,Morocco,item,Export,4422,2119.25,15-05-2020,Toys,Lake William,307575,4783.8,Land,Foley-Jones,Katherine Austin,24914117,Cash on Delivery
0fe600cc-a67a-42de-a96d-b64de78f291b,Netherlands,those,Export,3337,6071.02,21-11-2019,Machinery,Jerrymouth,195726,1036.32,Air,Cunningham-Duncan,Miss Amber Cooper,54776978,Cash on Delivery
6e844674-14ef-455a-9dfb-6e11f7da2c85,Ukraine,pretty,Import,4599,3398.19,28-04-2023,Clothing,Alexisburgh,636667,3164.26,Land,Day PLC,Benjamin Doyle,4220095,Prepaid
d34da6c4-7508-4502-bb7d-70825ba5d243,Wallis and Futuna,discuss,Export,7555,1294.08,02-06-2022,Electronics,South Gregory,551326,3196.28,Land,Moreno LLC,Lisa Lopez,53448795,Prepaid
5794df9b-e85f-4b67-ac06-140151d2f7b5,New Zealand,instead,Import,3137,7795.28,19-08-2023,Machinery,West Johnmouth,635211,2670.84,Sea,"Garcia, Stevenson and Reynolds",Mr. Christopher Ford,83958846,Prepaid
d911f195-96b5-4c94-820e-5e7dc48ce086,Uganda,win,Export,6703,3019.77,26-04-2024,Machinery,Drakeshire,313910,4899.71,Air,Silva Group,Taylor Mccarthy,31514500,Net 30
02a19515-8faa-40db-a62a-5792eb6481d1,Canada,seven,Export,4847,6494.33,10-06-2020,Electronics,Lake Rebeccachester,432628,2570.61,Sea,Trevino and Sons,Tara Wagner,77572047,Net 60
a671f4d2-417a-4d2e-a90c-a1638d8d984e,Colombia,skin,Export,5011,5573.52,06-09-2023,Electronics,Lake Brianton,140204,2485.74,Sea,Foley-Parsons,Jill Little,88725846,Net 60
c623a1b4-9c06-4639-9787-7fc08fb7ea46,South Africa,official,Import,6554,6358.74,22-03-2022,Furniture,West Mary,192979,2191.73,Air,"Mitchell, Stephens and Gaines",Joshua Mcneil,85309525,Prepaid
6230db79-7006-4f56-bdac-666d350ee31e,Greenland,since,Import,6291,4776.43,07-12-2022,Furniture,New Stephen,560815,901.94,Sea,Guerra-Gutierrez,Michael Underwood,15620802,Cash on Delivery
d9a2dea9-cbbc-4156-a69a-0bbacdf9794e,Zimbabwe,or,Import,6948,6580.66,22-11-2019,Electronics,Whiteborough,317245,188.55,Air,Burns Group,Scott Thompson,99532469,Cash on Delivery
384f3ee8-ec67-4bd2-b4f4-2a02f68d345d,Lesotho,into,Import,2114,3518.91,17-11-2022,Electronics,Port Cynthia,803872,3096.07,Land,"Ware, Mendoza and Lewis",Thomas Kim,10438196,Net 30
4116fa2a-6516-4c38-b97b-4fba3f6c2ed6,Gibraltar,vote,Export,8365,6275.82,11-03-2022,Machinery,Tonyaborough,694451,285.31,Sea,Ramsey-Graham,Debbie Norris,89042944,Net 30
c4c8c32a-5705-404c-b9ce-70ca356ec9ff,Aruba,well,Export,7001,8202.55,08-08-2021,Clothing,Hannahchester,504550,2888.22,Sea,Steele Group,Benjamin Jarvis,47915791,Cash on Delivery
cc09582f-ea70-4cef-8d14-4c3e60f57286,Monaco,mission,Import,7717,3431.66,16-09-2021,Toys,Millerberg,137765,72.05,Land,"Braun, Baker and Skinner",Alan Bell,45398092,Net 30
9f7b1cab-2edf-418e-a5bf-fd7f21631587,Falkland Islands (Malvinas),writer,Import,1680,982.23,09-06-2024,Furniture,Millerport,679049,3085.37,Land,Contreras-Jones,Julie Bender,16584491,Cash on Delivery
b0559061-2375-49fa-9646-65d1a9c429ce,Mozambique,community,Export,156,3138.35,11-08-2020,Electronics,Reneeshire,211352,1383.55,Land,Brown Group,Wendy Hood,42126497,Net 30
b9faece4-9d77-47b0-91f4-e6f12533c47a,Mayotte,language,Import,6362,1244.29,05-02-2024,Electronics,East Laura,271911,2979.29,Land,Porter-Irwin,Christine Walker,50387861,Net 60
269aae8a-ec0f-4b70-87ea-d31f5bddb5da,Senegal,mission,Export,5852,1491.69,30-10-2022,Machinery,East Mark,695363,2736.48,Air,"Lopez, Cook and Long",Jared Davis,51096526,Net 60
f107def2-1980-49db-8f44-6485a3ef945e,Comoros,not,Import,509,6666.91,24-10-2022,Furniture,Alexanderchester,451760,4159.88,Air,Adams-Morales,Kevin Brown DDS,20215194,Cash on Delivery
37914e8d-7f07-4b69-914f-4a00830f8069,Guinea-Bissau,probably,Import,6378,366.66,04-06-2024,Machinery,East Christy,356795,3059.75,Air,"Tate, Kennedy and Gomez",James Reynolds,18141892,Prepaid
fcd07b12-f4ba-4a31-a3e3-0d14e1b29967,Zambia,street,Export,9641,8868.23,21-08-2021,Machinery,Hardyburgh,961490,3959.61,Sea,"Gardner, Miller and Rice",Ashley Good,62838410,Prepaid
806a4718-baa6-43b4-a4a7-49d95aba5c0b,New Caledonia,thing,Import,8742,5325.36,17-06-2023,Machinery,Duketon,758475,2022.68,Air,Davila-Ross,William Dawson,11155837,Net 30
e6d16a54-bc30-4d12-a225-803c599d738b,Guyana,must,Import,7389,4496.84,25-12-2022,Furniture,Jerryshire,552902,3594.53,Sea,Walter-King,David Wagner,82518208,Cash on Delivery
e396ab62-83b0-46bd-b309-6bb79c03df40,Bosnia and Herzegovina,really,Import,1455,7128.68,06-06-2022,Toys,North Amy,843281,4088.79,Land,Spencer PLC,Angel Brown,31130037,Net 30
a9427a19-e454-4ba2-84d2-8089fa6a1cb5,Italy,meet,Export,8201,7253.09,05-10-2021,Toys,Port Alyssa,657738,4892.17,Sea,"Doyle, Coleman and Martinez",Victoria Velez,44955046,Net 30
86270c4b-c558-4889-910b-cccc9bddea7b,Colombia,she,Import,1242,8023.64,20-07-2023,Machinery,New Sandrahaven,652475,4347.82,Land,"Smith, Jensen and Ross",John Vazquez,30769076,Net 60
ec7bb619-3a69-4bdb-98d2-6fcb28f569f4,Dominica,would,Export,3534,8227.82,29-05-2022,Furniture,Nathanport,302525,3626.07,Land,"Baker, Sullivan and White",Jose Henry,36129293,Cash on Delivery
0a1c49f3-dc01-4470-b437-92c6da900ea6,El Salvador,travel,Import,3582,1987.43,08-01-2024,Machinery,South Nicoleview,888458,826.76,Air,"Jimenez, Snyder and Guerrero",Erin Brown,73199079,Net 60
f5251cad-20f2-4517-855e-1df36d2a4f8d,Congo,move,Import,4683,4727.8,02-02-2024,Machinery,Reynoldschester,676836,3020.04,Sea,"Myers, Lopez and Lewis",Nicholas George,51169193,Cash on Delivery
ab08c2ac-b848-4f6a-b209-b2931eb57ca2,Bulgaria,pass,Import,4054,8431.62,03-07-2020,Toys,Port Kevin,562134,4620.62,Land,Hanson LLC,Grant King,40176104,Cash on Delivery
180d3fd4-4770-4449-b1ed-555f0feb42b8,Iran,begin,Export,6958,1900.1,11-04-2020,Toys,Port Margarettown,475775,4019.27,Land,"Mays, Chapman and Middleton",Jesus Smith,92080967,Prepaid
3bc18e3b-ae74-48a2-a6fe-6d98460792c7,Vietnam,study,Export,6808,4728.87,23-04-2022,Machinery,East Ronaldhaven,585973,4932.83,Land,Zuniga-Brown,Roger Lopez,83665157,Net 30
6884af60-9916-4e72-96d7-d656894095bf,Gambia,suggest,Import,2076,8825.13,27-08-2020,Toys,Brandonborough,528372,4741.68,Air,Aguilar-Gibbs,Melissa Reid,40249838,Prepaid
9ae0393c-1b77-4c7a-9499-9b08b6236bc1,Suriname,receive,Import,6362,8724.99,27-01-2023,Clothing,West Jillview,423089,3191.65,Land,Jones Group,Charles Moon,77975426,Cash on Delivery
abd471cc-aa40-4ff5-bc30-12f820f7ab18,British Virgin Islands,whether,Import,9572,3736.68,08-12-2023,Furniture,Reevesborough,115356,4445.25,Land,Miller Ltd,Jennifer Edwards,12782815,Prepaid
5b8fec75-1a73-4ed0-974e-0ce0d350645c,Latvia,fund,Import,3602,4433.37,28-10-2023,Electronics,Nathanburgh,956433,4149.42,Land,Little-Griffin,Pamela Johnson,46288872,Prepaid
b8be69be-2776-4fb6-88d0-83013f50e1df,New Caledonia,finally,Import,8532,7025.91,12-05-2020,Toys,Newmanbury,587691,484.77,Air,Carpenter-Rivas,Denise Odonnell,28929672,Cash on Delivery
21c15b8c-095f-47f0-bbb8-0d973d1ae822,Sierra Leone,hotel,Export,8005,4782.17,31-12-2021,Clothing,Hendricksfurt,581820,3371.58,Sea,Welch PLC,Emily Pollard,35885149,Net 30
5d222135-219a-49b4-8be1-f4c78bb854ab,Timor-Leste,strategy,Import,594,2139.02,07-05-2022,Clothing,Mcconnellmouth,539864,2467.12,Sea,Bell Ltd,Joseph Thompson,17557987,Prepaid
97e12208-c7eb-4294-be19-81796b5d928d,Cayman Islands,necessary,Export,9357,2675.41,16-06-2020,Toys,Lake Scott,220451,4129.07,Air,Diaz-Shelton,Eric Smith,50665992,Net 60
c4c3e728-1402-4352-9344-8de7dac433ac,United States Virgin Islands,clear,Import,1360,1351.48,29-07-2023,Furniture,New Michael,295722,4677.51,Air,"Mcclain, Burke and Moore",Sarah Wallace,28395101,Net 60
1553257f-0a6c-48f8-9329-9b21fa117602,Oman,owner,Export,895,9229.01,18-01-2023,Electronics,Spencerchester,660803,2181.99,Air,Lee Ltd,Melvin Lane,5732635,Net 60
8f08d88f-c53f-4c34-8c7f-1b224fc0bea6,Turkey,school,Import,6032,9094.99,22-06-2022,Machinery,West Dana,250006,1521.74,Sea,Rodriguez Ltd,Lisa Ruiz,77855238,Prepaid
040d68b7-923e-4066-9cd0-24b85a423fbc,Malawi,officer,Import,2578,2036.51,11-12-2019,Machinery,East Alexishaven,167041,4331.22,Sea,"Russo, Jones and Wells",Gary House,18822540,Net 60
b45216b1-5be9-45a5-ae44-07e5d7ee2af0,Nauru,need,Export,7532,2396.63,24-07-2024,Furniture,West Matthew,514100,3172.82,Sea,Lang-White,Ashley Ward,5570785,Net 30
de3746f3-5c7a-4302-83fa-2e6e81e90a00,Belgium,better,Export,1919,2416.85,09-03-2021,Electronics,Lake Jessica,433760,2992.59,Land,Chambers Ltd,Richard Collier,63797674,Prepaid
313a6a49-31c4-48e2-ac0f-bc8501a98310,French Guiana,grow,Import,1157,2862.3,02-08-2022,Furniture,Port Kimberlymouth,840262,1790.57,Air,Oconnor-Farley,Paul Grant,26352057,Net 60
de2a1e9f-4d3c-4bea-a35f-ee313453b75b,Syrian Arab Republic,call,Import,4827,5814.56,08-02-2020,Furniture,Davismouth,925827,168.68,Land,"Romero, Hernandez and Harris",Joann Oconnor,41392728,Prepaid
88a4c0ee-c626-4d80-a6fe-67a7f7f53f22,Heard Island and McDonald Islands,day,Export,4539,3281.09,27-09-2023,Machinery,West Kim,368213,1728.75,Air,Green Ltd,Ann Sanchez,31579033,Net 60
07f7dcec-3e0a-45e4-ae68-86937a9304eb,Azerbaijan,finally,Import,3972,2193.81,18-10-2020,Clothing,Lyonsshire,395215,3613.21,Land,Neal-Rodriguez,Scott Gomez,59253676,Net 60
3bb8e5dd-3f15-4323-936c-3a8cccf054eb,Armenia,table,Import,5597,1028.37,27-01-2022,Furniture,Stevefort,297734,1048.81,Land,Cooper-Armstrong,David Haas,66014862,Net 30
f0584a82-42be-479f-ae03-79f6ac9ec7c5,Saudi Arabia,three,Export,9020,1005.97,09-02-2022,Furniture,Carrollland,500055,458.98,Sea,"Jimenez, Chaney and Gonzalez",Aaron Butler,61254948,Cash on Delivery
1884356c-fac0-4824-a9d8-215ec83fd3d8,Nicaragua,follow,Import,6112,564.64,14-11-2020,Electronics,Travisfort,113926,2141.72,Land,"Dudley, Miller and Long",Jessica Walton,92703483,Net 30
459196ba-b406-441a-a9a9-0cd5462300bc,Saint Lucia,reach,Export,6271,4495.67,13-11-2020,Furniture,Jillianchester,698291,4626.62,Air,"Williams, Gonzalez and Martin",Timothy Burns,19983706,Net 60
62537591-ca77-431f-93fa-4091f76cc513,Rwanda,the,Import,1271,6259.13,30-05-2023,Toys,Nicholasmouth,509083,104.4,Air,Medina-Vasquez,Alejandro Barton,62070165,Prepaid
687fb317-e6a6-4ff0-9eec-b7025b903afd,Cocos (Keeling) Islands,in,Export,6610,9839.84,28-11-2023,Clothing,Linberg,810486,4654.58,Land,Kirk PLC,Pamela Michael,85090050,Cash on Delivery
f6920450-3f53-4500-8d9f-ce614a359335,Northern Mariana Islands,church,Export,4839,4044.32,24-05-2023,Electronics,North Tonya,920907,139.84,Air,Cook-Norton,Christine Carter,99760416,Net 60
8a20242d-2ce9-4f30-853c-747082b3c375,Macao,they,Import,6643,5244.92,14-11-2020,Machinery,Reidshire,684793,2132.32,Sea,Walker-Parks,Benjamin Obrien,57705125,Cash on Delivery
04aa30a4-01cc-49ef-9004-8b2b2caf545c,Cook Islands,one,Import,9282,6260.33,29-09-2019,Furniture,Jameshaven,934193,2707.92,Air,Bryant-Morse,Ashley Pittman,48129207,Net 30
af468a4d-e9a2-433b-8607-898f980b29bb,Peru,help,Import,6589,5293.16,19-11-2022,Toys,Madelinestad,695431,905.83,Land,Morris LLC,Kellie Hansen,17986895,Cash on Delivery
d567a159-386b-49f6-985b-364fe701f07a,Ukraine,southern,Export,518,1425.63,01-04-2021,Furniture,Stouthaven,792593,2080.12,Land,"Henderson, Young and Phelps",Lisa Mcguire,5982344,Net 60
d3dba4b3-3eee-44f6-8d99-9e2cd6079953,Lithuania,week,Import,637,2290.22,25-01-2022,Clothing,Dakotabury,289984,725.16,Land,"Graham, King and Odonnell",Barry Evans,98565536,Cash on Delivery
44c33124-cfca-4e81-b9fc-be904e180c0a,Iceland,decide,Export,58,9161.63,15-04-2022,Furniture,Hughesmouth,945073,3284.49,Air,Morgan and Sons,John Wilkinson,71263080,Net 30
2f967cba-c71d-4e71-b678-cd12e925e21c,United States Virgin Islands,main,Import,9539,3231.97,09-04-2020,Toys,North Mikayla,115427,1633.41,Land,"Grant, Floyd and Jenkins",Deanna Keller,8031547,Net 60
d2138820-7cda-4521-acb6-cd505f84d26a,Thailand,fall,Export,6343,7682.38,25-10-2020,Furniture,Crystalside,233469,970.6,Sea,Lee and Sons,Christina Lang,10321636,Net 60
39494293-63c7-4a5e-98c2-76d3e0bb5d6e,Tuvalu,ability,Export,9852,653.27,17-09-2021,Clothing,North Bethanyfort,310284,500.94,Sea,"Mills, Coleman and Reynolds",Brian Carroll,55608486,Cash on Delivery
3b1b62b5-df62-4909-8e3f-b5c0c54cc68f,Barbados,respond,Export,2326,2830.29,31-12-2021,Machinery,North Nicole,595787,2891.41,Land,Horton-Williams,Kyle Robertson,6700163,Prepaid
71c7f380-dca6-442e-8c36-ad02095da773,Vanuatu,language,Import,3394,9994.29,29-02-2020,Machinery,South Tiffany,292448,4440.56,Sea,Taylor-Gonzalez,James Morris,19445423,Net 60
33bfc6b8-618b-4aec-9f48-4e0b800d2357,Japan,resource,Import,8540,5310.19,15-07-2023,Clothing,Josephburgh,132793,619.84,Air,"Russo, Smith and Jones",Harold Jimenez,55928254,Net 30
3b0e227a-f6f7-4816-90bc-22d76fc40236,Slovakia (Slovak Republic),might,Import,4926,6863.42,01-04-2024,Furniture,New Erin,791921,3495.44,Sea,"Bell, Phillips and Jackson",Mrs. Kaitlyn Williams,43069166,Net 30
a8016b3a-518c-4dec-9409-e23eb7197f8d,Iran,never,Import,1820,2245.53,14-09-2023,Toys,South Davidside,533997,1353.76,Air,"Randolph, Caldwell and Moon",Jim Moore,7940176,Prepaid
222e8ac9-7678-4d07-87eb-9d2cda168836,Falkland Islands (Malvinas),process,Import,9284,5722.2,08-09-2022,Machinery,Port Amanda,430903,1400.66,Land,Herrera and Sons,William Roberts,99086552,Prepaid
aad426b6-3826-4bd2-987f-dd03ee5b0404,Mexico,believe,Export,3896,5424.59,04-07-2023,Electronics,Delacruzmouth,962285,851.8,Air,West Inc,Dennis Lee,13014308,Prepaid
dfd882c8-fd43-4a4c-b54d-abc5178e12a9,Uzbekistan,notice,Import,5932,1567.08,06-04-2024,Machinery,Deckerchester,950149,2388.61,Sea,Myers Ltd,Helen Freeman,22231986,Cash on Delivery
147e232c-433b-455c-9771-d1bef752640d,Armenia,east,Export,908,7928.23,30-09-2020,Furniture,Lake Heather,858737,2244.03,Sea,Ortiz PLC,Meghan Pratt,3836398,Prepaid
bd4f7662-bec0-4310-a8f6-d84795adb617,Yemen,although,Import,9716,485.22,14-08-2021,Machinery,West Katherinehaven,671632,4546.25,Air,"Kemp, Barton and Morris",Christopher Shaffer,13844098,Prepaid
5cc2a6c6-e508-4c6d-b426-870ac5756c4d,Syrian Arab Republic,exist,Export,6439,6262.74,13-11-2020,Machinery,North Jeremy,661317,3476.74,Air,"Hill, Adams and Jones",Jason Adams,80060166,Prepaid
baf6345b-49df-42aa-bf91-41714ee3bd79,Bhutan,how,Export,311,1942.67,08-10-2022,Toys,Lake Nancyview,122934,3664.91,Land,Rodriguez-Johnson,Jeremy Mayer,4746763,Cash on Delivery
253eca8d-7936-4eb8-8620-5f56aeda4d4c,Lao People's Democratic Republic,water,Export,5529,6318.58,20-01-2022,Electronics,Sarahbury,740948,1241.79,Air,Garcia-Dorsey,Christopher Robinson,48082237,Prepaid
abdf8cbd-9545-4d0b-adb9-06d4a398633b,Georgia,street,Export,4816,6301.14,04-07-2020,Toys,Emilyton,741669,1128.91,Land,Williams-Phillips,Ryan Wyatt,32450443,Net 60
b38cdf88-0fb0-46c4-a46d-acd61a44ce3d,Liberia,world,Import,4481,7581.6,18-02-2021,Toys,Alfredfort,197735,846.66,Sea,Kelley-Gordon,Christopher Gonzales,65568784,Net 60
4ab46c64-1765-4865-bf8d-9c131731b264,Guernsey,project,Export,7916,6408.1,15-09-2021,Clothing,South Teresamouth,384914,3190.13,Land,"Davis, Perry and Pope",Willie Johnson,12893849,Net 60
bb96a4e7-6da5-4569-aabf-e5554435bb0c,Australia,behind,Export,4176,8962.07,16-11-2022,Toys,Port Derrickside,405123,417.94,Sea,Williams-Rangel,John Hamilton,8345263,Cash on Delivery
f803d361-0ce0-43ef-9608-c1e50fdb6901,Niue,paper,Export,8790,8530.87,14-08-2020,Clothing,South Christopherton,715813,1973.61,Air,Richardson-George,Gerald Byrd,12506716,Net 30
48a1c792-1751-4547-aea5-e3962361aba2,Albania,tree,Export,4580,7084.47,23-12-2020,Toys,Kellerland,493744,4488.78,Sea,Jones-Jenkins,Jessica Hardy,71284304,Net 60
2fabaeaa-cf09-4fe3-93db-3bb6a4a5a0fb,Austria,that,Import,5914,6719.5,07-02-2024,Furniture,Lisabury,876983,29.67,Land,Brooks Inc,William Mcguire,74187333,Cash on Delivery
4ea57663-047b-4965-86a9-f33940e7fb0b,Armenia,international,Import,757,5089.04,20-07-2021,Toys,Kennethborough,674108,4382.71,Land,Barr-Curry,Michael Patel,18899708,Net 60
05c977c0-0198-458e-9df9-0e02d054f8f4,Serbia,Democrat,Import,4738,7177.89,25-06-2022,Clothing,Charlesmouth,421258,1896.25,Land,Wade Inc,Stephanie Davis,91313837,Net 60
d6ba013e-d7cf-42be-9eb8-8454a03c6744,Honduras,from,Export,9072,2773.15,20-07-2023,Machinery,Codystad,534337,1229.12,Land,"Stevens, Sawyer and Johnson",Kelly Johnson,68890671,Prepaid
8bbbaad8-054c-432f-ac94-3c2457e970c0,Vanuatu,direction,Export,1426,5993.2,24-11-2023,Clothing,Joseberg,226780,327.79,Land,Wiley-Morris,Linda Garza,35622793,Prepaid
abc60761-56ee-4bb0-8211-19162090db18,Saint Helena,push,Import,3064,968.35,10-10-2021,Machinery,Lake Joshua,893718,2363.27,Land,Richards-Cunningham,Jennifer Bailey,88974904,Net 60
36126b42-d797-4341-8cf2-2e3f268aa241,Equatorial Guinea,event,Export,2050,3212.74,15-01-2021,Furniture,North Rachel,424521,2169.16,Air,"Rose, David and Mueller",Antonio Vasquez,51190690,Net 30
4fcc0100-f143-4135-8708-c49c0497861d,Kiribati,so,Export,6539,2951.64,15-02-2022,Furniture,South Walter,620813,4808.66,Sea,"Rodriguez, Parker and Juarez",Malik Johnson,5843703,Prepaid
6d9df4a8-627f-4234-a8cc-d142ac8088f4,Mayotte,green,Import,4126,824.8,04-07-2023,Furniture,East Elizabeth,659834,2756.6,Land,Oliver Ltd,Brittany Moore,23999891,Cash on Delivery
aafc551c-565a-4ac6-b47d-52e4b3243e82,Cambodia,artist,Export,7827,583.88,09-09-2023,Machinery,Quinnmouth,112602,960.99,Land,Sanchez LLC,Paul Franklin,40624122,Net 30
0217dc2e-b82c-4b71-9390-554e2cd6ba36,Bermuda,trouble,Export,5120,5534.32,14-05-2021,Toys,Spencerstad,842397,4912.64,Sea,Delgado-Barker,Matthew Reese,77323790,Net 60
74dddfd6-c1b8-4dff-b9e6-caac0e20eaa2,Micronesia,ball,Import,5453,6556.63,31-03-2022,Electronics,Jeremyberg,789020,2570.67,Land,Sanchez Inc,Gabriel Delacruz,77350832,Net 60
d830dce4-dd79-44ba-a05c-424c79e4321e,Ethiopia,clearly,Export,9883,8226.57,27-04-2021,Electronics,South Jimmy,219713,255.23,Air,Green-Todd,Christopher Bush,76457595,Net 30
6c9da470-e0bc-4f97-aa03-58b8740c658b,Lebanon,necessary,Import,6523,370.15,06-11-2020,Toys,Lake Michelleland,788632,4335.12,Air,Simon Group,Corey Green,28838826,Net 60
884459db-8f5f-42bc-98da-3a0208ba1389,Yemen,west,Export,8265,4088.09,23-01-2023,Toys,Williamland,387163,4103.42,Land,Brown and Sons,Joshua Scott,57216312,Net 30
5908e4ea-8c4a-4af7-8601-22e2e73ee0a5,United Kingdom,interview,Export,4216,4201.87,20-11-2019,Clothing,North Joseberg,284294,4230.88,Air,"Cohen, Cobb and Snyder",Christopher Oneill,40123378,Cash on Delivery
16f23acd-e60f-48a4-b219-386a76e102d4,Saint Lucia,set,Import,634,9141.55,11-06-2022,Clothing,Brendanmouth,708309,3510.8,Sea,Bennett Group,Jacqueline Massey,54825184,Cash on Delivery
91733243-4cb6-4b5f-b5b8-39bd464d1345,Congo,everybody,Import,3943,9890.11,15-08-2022,Machinery,Katherinebury,762263,277.3,Land,Murphy-Moody,David Villanueva,95424504,Net 30
1309f0d6-9324-4b3a-ab04-48a39afe6066,Romania,increase,Export,1888,8748.95,06-03-2020,Electronics,Lake David,105862,1002.96,Sea,Walker PLC,Stephen Reed,57542904,Cash on Delivery
567179ef-4f36-4b31-a442-afbb8d291438,Liberia,already,Export,3854,9715.62,23-12-2021,Toys,North Kennethmouth,891625,3899.17,Land,Mccoy-Howard,Mark Anderson,44976789,Net 60
c23b473f-4b54-4c28-803a-23a7446949f0,Central African Republic,central,Export,339,9115.08,02-01-2021,Electronics,Port Christinafort,585276,4001.18,Air,Rodgers-Sanchez,Benjamin Gibson,18039266,Net 60
24bd99fb-9fcb-4d5a-8c8c-dd1365fa08ff,Aruba,leader,Import,5091,6374.06,28-10-2019,Machinery,Lake Kellyberg,745261,351.58,Air,"Ray, Long and Vargas",Darren Myers,11731412,Cash on Delivery
41445638-2530-4286-9f69-95ce7d61ef13,Tanzania,still,Import,3896,7644.61,18-02-2020,Furniture,West Tamara,181348,1923.83,Air,"Moore, Stanley and Reynolds",Stephanie Becker,52317557,Prepaid
bd799bea-2ea3-477d-975e-e7986ae65e19,Cape Verde,per,Import,5085,2262.51,23-03-2023,Toys,North Seanstad,231118,1958.88,Sea,Montgomery LLC,Kathryn Guzman DDS,43147704,Net 60
07d035ff-bb42-4c8b-9c3c-2f19ea8ec8a2,Gibraltar,in,Export,8091,9945.52,05-11-2023,Electronics,New Tiffany,663046,1735,Air,Collier Group,Amber Flores,52327539,Net 60
1f82d2f4-b593-4abc-8034-d70e1112eb2b,Cambodia,woman,Import,460,5138.68,08-12-2022,Toys,Nathanielburgh,217485,960.74,Land,"Wilcox, Smith and Alexander",Shannon Phillips,74963377,Cash on Delivery
95682106-f5a9-456d-9a52-16135b66f8a2,Russian Federation,hit,Import,4606,4764.44,25-02-2022,Machinery,West Charles,861094,141.27,Air,"Ryan, Joyce and Jones",Alicia Curtis,35608714,Net 30
a062b6f2-011a-4f35-ae30-17788a5f0861,Saint Kitts and Nevis,indeed,Import,4892,1958.4,21-07-2022,Machinery,Wilsonshire,339012,1299.21,Air,Gibbs-Diaz,Devon Pratt,83664608,Net 30
9646c557-5c84-481c-a040-733515136b23,France,one,Import,9250,3162.99,08-10-2023,Toys,Angelatown,560125,2170.37,Land,Welch Ltd,Sean Hernandez,14524945,Net 30
4ec2bc84-26f6-4e82-bf73-932a6cb8774a,Faroe Islands,budget,Import,3089,8695.09,25-01-2022,Electronics,Acevedofort,660897,672,Land,Blair Ltd,Nicole Garrett,16902308,Prepaid
6dce9061-d935-4480-9e93-985c849efb3b,Poland,interest,Import,8508,8733.16,15-06-2021,Clothing,Jordanstad,178020,4896.75,Sea,"Sullivan, Mccoy and Church",Tina Davis,59205141,Prepaid
c9cd7c0a-fab3-4bb2-82ad-d286f2b43ce7,Ukraine,something,Export,1849,967.5,07-07-2024,Clothing,Lindsaymouth,453536,960.91,Sea,"Hodge, Ellis and Foster",Jane Steele,13080636,Prepaid
a69e56c7-0cfd-4887-86c8-01834832c5bb,United Kingdom,whether,Export,4295,259.61,15-05-2020,Clothing,South Shannon,607120,3828.15,Land,Banks-Benson,Samantha Buchanan,4061878,Prepaid
51bd4054-226d-40f6-8d5c-38343fcb146b,Peru,special,Import,2188,8234.97,10-01-2024,Furniture,Lake Thomas,189323,3976.22,Air,"Maxwell, Smith and Quinn",Terrence Taylor,42190046,Net 60
